"Data Source","World Development Indicators",

"Last Updated Date","2021-04-26",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Latin America & Caribbean","LCN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6272.61622679101","6610.07814202347","6842.55294683624","7044.31641331756","7409.33232782449","7544.24588967956","7834.0202225371","8255.27293521533","8416.12119889794","8416.48794773004","8793.76155327388","8924.16609399089","8968.69696482501","9196.95849389907","9900.63865257613","10530.2356275907","11416.1848200498","12224.9209237859","12842.204364711","12639.1962227706","13427.2648298378","14307.936425678","14597.7038522881","15085.5314128247","15409.0250229643","15201.9731416916","15459.3942691635","16112.2556163763","16605.5233754802","17068.3753711336","",
"Least developed countries: UN classification","LDC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","900.666925129203","923.069972107069","928.278099385097","928.796416113836","932.550154996849","981.599605227122","1029.7720209426","1069.74935007609","1097.66302779555","1134.55970085039","1182.57151260422","1242.65408137959","1292.94767756727","1355.72966798176","1447.44127930532","1571.7534676319","1699.69245637096","1843.11593937302","1963.51930443311","2031.50188673944","2135.56306765902","2213.4724566411","2303.65235364341","2422.87441018055","2571.74962858851","2641.615622351","2717.77892544668","2848.04138698601","2993.14189367516","3130.50401990746","",
"Low income","LIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","978.819400219332","989.225304939496","959.298998189603","956.65477927673","946.53083880934","983.856457043215","1022.41727903052","1060.25316228433","1080.03275511607","1103.74711817207","1133.52614923318","1185.6705112522","1217.26164440602","1267.12181025242","1335.61604725569","1432.03416681658","1528.76435274768","1642.3005212671","1733.47801604355","1788.14225714008","1878.08830202429","1904.72748110326","1893.2949156269","1982.45685160213","2129.12824631805","2219.53721632991","2252.19395150626","2321.82378965582","2409.80004672863","2497.13907950303","",
"Liechtenstein","LIE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2306.7700668396","2464.61244405898","2601.85581217056","2817.42098357101","3010.23480941934","3216.00947004505","3376.32156620777","3634.03869619208","3828.18521628364","4029.04884976818","4339.68401971546","4335.36721415434","4542.33593972837","4860.33788129137","5218.68123604536","5670.95512919038","6242.37314293804","6795.34479684975","7287.5852215569","7550.29488760071","8194.26965823379","9007.65736301288","10315.1802471606","10852.0640424766","11256.8560497537","11557.4870517689","12224.2157651465","12584.1044231151","13177.98840102","13656.8370383651","",
"Lower middle income","LMC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1746.83022095722","1771.56113655039","1814.79329233144","1833.35539057279","1869.22356858097","1950.75258266509","2053.25646017","2119.98921571868","2198.30126971704","2312.37381808139","2421.04661637131","2541.23907926049","2648.69796829906","2825.30806912225","3059.41712808265","3309.99161414436","3587.95597878502","3874.50120116293","4047.02788180501","4214.07707941451","4481.58702709172","4720.64625701359","5052.75519497586","5281.07509320315","5447.80931027622","5616.86392698559","5859.27945647606","6134.14689816947","6527.65584654466","6829.83361124327","",
"Low & middle income","LMY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2538.25315793987","2636.00787708295","2705.28802340499","2799.11119611845","2892.41521513429","3027.16950493095","3195.40262417408","3354.10040965818","3376.77912652842","3503.68657834943","3730.90873436746","3903.82450120704","4089.19127043485","4357.24655533493","4758.42565163868","5201.10228689221","5770.56207055594","6350.22402004081","6824.71041300588","7025.58074744734","7549.66764589148","8091.65919306933","8559.29466628913","8952.89208608314","9218.85156229496","9283.91232932433","9568.43229449962","10027.3746053208","10660.168786408","11133.2252614679","",
"Lesotho","LSO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","813.242054735016","879.29489161479","940.443314837624","974.666708147033","1032.85266893062","1067.8292703303","1127.05444583144","1168.55955324826","1182.17913204575","1191.70289446028","1257.42172189569","1328.84947147499","1363.59891895568","1460.51488244246","1534.65229397975","1645.36542836455","1772.34710038055","1910.8121960885","2079.04817938196","2136.80024941119","2173.57718794119","2328.23709116308","2354.10724718825","2621.93661960433","2871.68456994693","3093.71072293281","3063.02882292344","2783.11566415418","2815.49832424344","2824.0924775131","",
"Late-demographic dividend","LTE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2866.41946153123","2962.72962802004","3025.99869446715","3202.1629051649","3385.07450546911","3614.98794478752","3834.84658409357","4067.66825580641","4178.21728085201","4387.75905669869","4767.99789527854","5087.92042607628","5460.32245466994","5932.41085019692","6549.78429956109","7254.09742098097","8256.89708072272","9288.12767693478","10228.2704020207","10624.31407311","11552.5538304704","12620.5500015374","13473.1164835646","14218.1633996579","14706.8701651003","14733.4338659598","15189.8781357266","16030.6635853949","17323.3597806948","18357.9940783549","",
"Lithuania","LTU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5916.11420501002","6369.8529676216","7067.09388040362","7762.2258433188","7820.71797164568","8449.56543083844","9440.15402011979","10480.7210077901","12055.2307165504","13019.5747299918","14510.5300945386","16461.7907353228","19071.440238685","20721.0131961211","18130.0557062015","20112.0978087158","22884.8249519631","24703.6858202502","26721.5796712844","28184.4723303858","28834.4276801135","30925.1708493589","33869.7415315368","37493.4761888753","39911.8788857671","",
"Luxembourg","LUX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29639.0001896185","32846.9872841299","33755.4934101268","35526.6723122319","37162.2000977045","39601.2489195525","41294.8601733533","42835.6786562588","44395.4243257155","50627.9277628705","55365.293061939","55895.6169512317","58771.5092731796","60043.9615798078","64056.87114457","68220.0644818574","77928.0112090462","83960.9802456339","86693.8951220862","82321.8740711408","85685.7849965872","92005.0168361444","91622.1774169388","95590.5386984251","101297.575745297","103722.990846127","110660.866873981","112666.769445095","120325.92117394","124569.44515978","",
"Latvia","LVA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5501.0535049169","5788.71135341478","6478.93259150672","7060.88644087519","7397.61050784133","8033.30513072533","9036.57970322733","10068.6826622873","11028.4124454857","12239.6749482096","13877.6632978739","15799.4510292198","18185.447244897","19519.6298527756","16975.8847006253","17656.5120451891","19879.2027290497","21407.5197265207","22812.9150890235","23803.8094030424","24961.3546830558","26710.1028027328","28741.4751888616","31771.4411689115","33002.9732949304","",
"Macao SAR, China","MAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27082.0184349173","28216.5091194355","31913.7369566464","33632.1518297194","35090.7015953232","36266.9843364639","36041.3696917885","35833.5482896653","33882.9787554747","32858.0290824976","34742.6726294829","35683.1986897344","38533.1722178451","42742.0891107615","54287.8638185003","59079.7883295008","67443.4930131608","77578.0450405652","80068.5598318973","80011.7870507707","99166.9027238341","120358.931922578","133521.442968076","153609.840243334","154095.703884367","117110.187839976","115698.059237801","126918.226521718","135121.439299509","129451.063932872","",
"St. Martin (French part)","MAF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2549.07985067877","2774.44116651168","2729.05892401204","2725.60364185028","3028.39220668103","2879.88142512195","3248.05790305405","3208.42229041935","3434.52666757468","3477.87786273823","3579.34884605654","3878.28899029107","4014.23849224597","4281.4018078142","4553.55549404856","4793.26749314481","5250.52386030651","5516.87426874885","5886.67082453544","6107.38045908702","6332.12354481436","6712.32600283335","6702.41832426533","6916.01545695272","6609.60910787755","7024.96308902663","7112.99921500707","7314.15448711835","7613.14286811515","7826.16767727681","",
"Monaco","MCO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3186.2751808651","3060.05031309746","3175.81155523695","3002.66190625285","2948.0424257689","3083.73543029294","3351.09425074116","3678.12846692394","4004.96099946779","4428.07283185412","4920.41306137609","5327.42829944213","5647.7257324312","6218.49981632007","5897.39182821978","6396.08927153201","6913.60229203322","7363.1623193664","8381.67183313924","8827.05410758548","9254.84860512976","10610.4778427993","11651.3174546862","12664.3133268416","13598.2612449572","",
"Madagascar","MDG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1212.98073403256","1141.05850735896","1146.4286750536","1162.86863679085","1151.66722136763","1159.27863199752","1168.87240601","1194.69084369213","1216.38361634858","1251.88421724431","1295.84787358173","1360.81832254082","1174.40887690834","1274.20008998102","1336.76532984756","1401.93026633712","1478.50279038438","1559.22732925289","1648.50429684496","1550.57817204802","1534.89127767663","1548.32782323792","1530.93450807411","1535.48916199223","1555.82337962072","1546.83711373402","1606.66693399635","1584.42267833676","1652.39977053441","1719.90601296554","",
"Maldives","MDV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6178.42103177956","6653.9175093396","7207.52446627069","7700.27634920977","8140.06893679073","8460.49140382497","8104.71110785672","8594.75459066367","9678.55080909203","10248.2502405899","8940.43245545755","11336.643070337","12251.7670177293","13345.0116433619","12123.6164175559","12712.2041788787","13542.9274879603","13690.5284096906","14774.1500857399","15993.1689697821","16768.7891187298","17410.9713311232","18058.4355544915","19253.6884935962","20395.4942407226","",
"Middle East & North Africa","MEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7755.17022484428","8489.98919350655","8921.79708823726","9135.83101742253","9315.95223802811","9500.74414932958","9920.67703561746","10218.1591402691","10627.2063077188","10771.9217370849","11424.69503437","11607.9597016785","11773.125578773","12368.8022592178","13464.7612500797","14259.7937419044","15204.8182875791","16065.0014734118","16745.9931828927","16639.9345967681","17307.9744775512","17909.7396125007","18496.6248449803","18378.9049978311","18070.1810257733","16293.1467776125","15944.471993764","16583.4553420442","16912.0349154689","17057.646029108","",
"Mexico","MEX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8081.83606131342","8559.90013402116","8936.04791187761","8555.64055999882","9014.38191451934","8482.61306248597","9076.08773481945","9712.09127072346","10173.1654332903","10448.8234029556","11089.8134294426","11129.8689578182","11187.4776219579","11482.4495877714","12085.7617953942","12657.6371945575","13808.177624733","14290.0672372946","14924.8217487322","14558.2448127429","15260.6205539571","16520.2585085371","17162.9275170326","17373.8970180913","18056.7911564109","18301.4994177394","19323.6663390245","19785.905008208","20348.7899134138","20944.0290161466","",
"Marshall Islands","MHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1998.49065536258","2019.48649839622","2175.2103612058","2332.73220850419","2503.2931965712","2752.43068889355","2510.27350004369","2392.89696767237","2404.48240080545","2405.38236005657","2476.24679565927","2668.12942830102","2760.84107312933","2710.46542408081","2757.24809249364","2866.93965301586","2946.29521735306","3093.46513922474","2934.23005050835","2995.2343505962","3252.36785669894","3285.58253525386","3258.50077389339","3425.60154777564","3441.60696430411","3516.79494596101","3581.17687014188","3775.52497269638","3983.32767464754","","",
"Middle income","MIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2663.81202089702","2769.53685831176","2847.39956249934","2950.37733255388","3053.47517887082","3198.53426483093","3379.72724182286","3550.92671452996","3576.80941420063","3715.23122600805","3962.22017066604","4149.76993218791","4352.75614087101","4644.96812182985","5081.49074699152","5562.33834118297","6182.73105247275","6814.69149753292","7334.82374672521","7559.06124439226","8135.54038110754","8737.97111800425","9263.07825683324","9699.27869210068","9991.76879166284","10067.9246872714","10391.4949013673","10906.2796257893","11614.2916977974","12148.0172078381","",
"North Macedonia","MKD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5526.30301430496","5368.51042825877","5142.34646938277","4882.35652139825","4904.68797541375","4947.84318523379","5082.28539677106","5217.73616644763","5435.60109568622","5703.94541614253","6128.86480392628","6028.90926007892","6305.39878896584","6503.16354100361","7080.6717879325","7759.70890781787","8582.26640791746","9240.69999610703","10417.9526852153","10920.2416669006","11283.3108743701","11611.2317848201","11839.7085918366","12653.5515279012","13368.2228830926","13827.4585524708","15077.9119468371","15699.8942100855","17197.845002956","18107.7835662903","",
"Mali","MLI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","804.225045434328","909.104442810179","878.052876064361","903.199312335885","931.951673190032","935.135045701465","993.34117800523","1032.3187793504","1094.12857376257","1142.07485615955","1134.54115619697","1299.11357660616","1320.212705659","1422.56132974441","1437.30406036922","1528.69294488312","1594.9650125014","1639.39260016715","1693.71983544545","1731.2682012022","1787.16155493815","1826.6477924667","1763.83947833332","1812.96511805175","1915.30367981381","2032.65517252286","2189.008936776","2246.80166869684","2339.34141732379","2424.33087194347","",
"Malta","MLT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10091.1324304187","10790.3279246101","11435.3493966973","12109.2662679261","12945.1258102972","13957.1814103278","14625.242264814","15485.9072091245","16219.7647550911","16937.7031302584","18363.4883171494","18518.5461638563","19599.8458676552","20907.9633109328","21527.4712100702","22306.6810475281","23289.8143344376","25028.7604526501","26523.4708709923","26669.1568488735","28744.7002917771","28973.1955990931","30243.9878024826","32295.8787317669","34344.1116309684","37455.0704226477","39695.3991547672","42539.7363542404","45534.4413180741","47445.2020829218","",
"Myanmar","MMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","425.334002043091","431.069018324042","477.654821924349","512.599476643982","556.296043599529","600.253425998599","642.566001306826","681.768463914404","720.540883096322","800.940080027091","920.664746568338","1036.37818347289","1167.57792807475","1341.34055324333","1550.91281503736","1801.91937614732","2084.24964432705","2381.40610256698","2660.17781598392","2944.33317172178","3243.00048853909","3469.13922083925","3727.14206290317","4016.31669271271","4245.8070401422","4416.54673194062","4492.01832112613","4739.91011751543","5151.69181717021","5369.7074947396","",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4795.17903281782","5159.56977467745","5389.34022624731","5539.02111032394","5611.71528619182","5763.70890738273","6091.7014214957","6287.8263474632","6666.83823334794","6937.84001926237","7289.79333369827","7487.47877139519","7722.88736393412","7935.56632506004","8644.18410245039","9158.29000876472","9786.86971212605","10476.6441210332","10878.9577848464","11048.7878136965","11555.1555886285","11509.3910368165","11815.5569603732","11704.801432689","11378.4460271628","10686.0765215246","10623.5906275153","10932.1148584321","11054.3938639716","11123.5326084383","",
"Montenegro","MNE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6004.40294521435","6773.19696044731","7100.2982332195","7333.33278757031","7835.75936727885","8313.65870253969","10444.7574795869","12444.2247131872","13816.5250006873","13031.708914681","13646.4721838325","14472.4255140477","13863.9654218726","14870.1718007248","15371.1846293801","16332.7898998369","18199.3302901165","19745.1129811527","22227.3079198329","24040.1170028702","",
"Mongolia","MNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3346.56935939715","3110.86663820839","2854.32454177427","2804.74389560736","2903.59175195448","3129.43178421642","3231.87370092155","3387.68452094048","3510.28160054374","3638.53952542037","3729.24994454694","3887.62685149166","4095.9397085061","4418.14379369236","4963.62369205689","5424.240853644","5989.65530321546","6689.45971302417","7319.09967332571","7167.24142825706","7581.56339594465","8912.85730530754","10227.5266538782","10549.8591081273","11056.3098094418","10767.1331989466","10742.6530924885","11311.7938212007","12205.8430364275","12861.8365587725","",
"Northern Mariana Islands","MNP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","291.491220092449","308.107879705906","285.586899959856","310.627447883931","324.939628192241","327.522429938859","359.794099501364","396.509995855826","429.868479775417","474.93648723073","478.310653295508","532.549779898156","574.149409669088","606.70718358965","652.795863805118","697.431169260251","766.276802148016","824.482118613337","877.598449106821","914.777387182108","958.937173617005","1023.06563406436","1035.52347870083","1084.98533630544","1139.05303889379","1291.267985931","1363.67436519801","1283.65986980986","1321.15604532904","1338.09666600215","",
"Mauritania","MRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2639.02373660095","2705.80679005383","2747.31672329657","2901.90803049768","2800.57019161732","3061.19771601837","3216.24223008999","3061.11649428916","3101.70432501422","3178.81844183414","3041.06791306078","3000.58021766088","3005.94856919685","3183.32039450521","3328.1052683573","3621.09634601411","4290.20024455952","4196.49360702958","4142.72108743544","4058.7396918867","4092.08466949768","4225.56891314372","4262.06484689096","4481.25536398952","4295.04930350073","4200.15567733531","4700.10400463426","5077.19547171931","5165.25670676642","5427.05824167399","",
"Mauritius","MUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4946.52868533487","5283.28831283655","5680.38253687619","6038.47240735511","6333.21708625366","6685.52067592381","7115.20616154104","7554.37132406533","8018.50388926911","8241.2206049233","9027.42552558895","9459.23214423899","9696.47890684673","10386.3468038924","11058.2433048513","11536.8766917696","12406.3264276393","13407.9774183705","14353.113062862","14902.3542066952","15698.5221543403","16653.2438040789","16963.5112414049","17866.3068173779","18488.0467911726","19229.8354887211","20701.2189720364","21415.1161096211","22749.1287827737","23882.3542676011","",
"Malawi","MWI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","469.182393182793","516.635615071333","485.332830371356","543.616791096111","496.560845943218","585.84874136228","628.831374556452","648.273913089802","662.554039289708","673.299472775329","680.734157388468","644.677948627615","649.993431204485","683.130031141783","721.412631469029","748.479713319204","785.732528515956","859.897922638696","917.058095271523","972.645637827372","1021.85898828884","1062.95445529782","1034.02007866319","1108.51365675894","1078.980573455","1018.93526246321","1025.01095743376","1037.54586753623","1067.92232994465","1106.61893517062","",
"Malaysia","MYS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6818.40198226942","7517.49070991189","8159.29637911902","8951.92093827495","9739.1255739237","10648.7712931234","11627.6200275174","12373.314917708","11302.4602627785","11875.8086744049","12913.1721361343","12976.6736009464","13606.0510300398","14369.8282055107","15450.0454975901","16454.2179398062","17549.5982570637","18784.4822024926","19695.077039547","19193.1904776506","20508.7524452858","21704.7495756706","22985.8253788973","23478.031798325","24607.707458023","24801.8908900033","25546.0029730622","26661.1877010899","28228.9594497661","29619.6872725667","",
"North America","NAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23517.74842188","23925.8618250201","24936.3823807023","25890.3576831425","27186.878650803","28169.2058152657","29375.7201985417","30839.9899369268","32202.8608781382","33851.6059671253","35645.1053932145","36447.9072032053","37322.3824823324","38785.1459252212","40938.5438779891","43341.692575852","45486.6074149177","47142.4277432379","47588.9317283047","46284.3342759142","47635.1814543003","49065.007199432","50685.5101019873","52239.4816450577","54134.6673123182","55623.066802737","56800.6415385286","58896.2720617788","61770.6588401332","63900.1858652508","",
"Namibia","NAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3653.93829759996","3965.62110973446","4231.31988972231","4158.58764637834","4221.18796262978","4378.59219066477","4502.82695055624","4676.34910991463","4789.84159139456","4930.9619715751","5127.95303006341","5217.55193223218","5470.34147656085","5722.87894313265","6499.01502370937","6762.57080373106","7335.15369666162","7797.75445554139","8012.79967897618","7951.27751444951","8377.43465058103","8830.22364694658","9340.99014424308","9709.59162425978","10400.7696285891","10574.1478794526","10372.3249587538","10050.501278454","10173.9159602177","10063.6499589568","",
"New Caledonia","NCL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","763.772220505864","761.268319857353","768.41947678403","763.01314815299","767.093037599171","775.198576075242","763.142583629431","760.933214838357","816.745621035864","797.658339979475","777.079622322297","821.410931133261","843.94353570668","846.471729256578","840.656852222883","896.353154392796","942.319749838968","961.246814659944","1016.56186918297","1005.37398063875","1062.68991377422","1068.24541468003","1158.67019242448","1127.35090222929","1142.51834907894","1145.5116489769","1148.47296385919","1163.68325867675","1230.22176239888","1278.69815751027","",
"Nigeria","NGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2059.13478636942","2082.69313179503","2173.30897629891","2125.63964995765","2079.13440699366","2069.02421657815","2141.34781857136","2187.13496672445","2213.0167328615","2202.40980387984","2306.11457944236","2434.24621917651","2780.79236246712","2964.36305980809","3241.72444834771","3467.10510626171","3690.8401713094","3934.84237547741","4170.73288630657","4420.97418319254","4703.20500868225","4922.70261677136","4982.94647148078","5225.17445533921","5507.17039988995","5426.33296706488","5234.67786018564","5190.35438635709","5280.65225985326","5362.75841748844","",
"Nicaragua","NIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1975.41357533697","1993.38974206455","2001.23325224667","1995.79189281253","2061.85505565694","2184.88394770735","2321.43580842015","2411.35951309193","2486.27097420849","2656.14268562446","2783.25672420971","2885.2284607606","2911.11705947238","2998.11114700104","3198.37113180877","3392.59197312902","3590.82717714399","3821.56905207736","3974.7323550878","3820.51089675218","3981.07613517257","4263.15488799854","4427.96773961083","4610.28808604055","4941.7005064869","5293.86535827408","5694.05067441438","6004.01729603435","5833.65294803491","5646.39946843178","",
"Netherlands","NLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19128.774141676","20098.9867221066","20750.2581973578","21359.6328121328","22326.7050872988","23389.326628483","24455.254938112","26007.9799357772","27707.8404491351","29268.5360985179","31884.6894157317","33194.5230715568","34447.2053180645","34114.4175404508","35780.1066293166","37625.5617084958","40958.9189451551","43885.8313505338","46420.2016795592","44589.7191507572","45078.3181447046","46599.02103045","47272.1030187972","49241.5178406305","49233.2153954401","50288.5913949377","52288.4150841353","55264.5703604103","59728.3305217944","61242.5475414734","",
"Norway","NOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18416.461165639","19533.2690027707","20573.4345989531","21531.5825785515","22971.947379008","24301.75817308","26759.7334146789","28598.6879943145","28185.2502685232","30555.0490591114","36952.554147058","37780.6441661744","37980.3539761745","38553.9324488694","42514.6859892361","47797.5299472052","54088.0368382735","55862.6564232931","61716.5997128422","55404.9745521694","57963.8759448629","62076.7406576686","65354.7792483883","66961.2530988205","65892.6892787813","60368.9208717485","58939.9126133093","64255.2826486677","71444.2376062032","70005.8885797836","",
"Nepal","NPL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","751.835580364372","805.454702051123","834.720398226087","863.502667606239","929.412285146201","957.460035469423","1003.03371572105","1048.37780660317","1069.74742559269","1111.28906373128","1184.8431328806","1247.79023671505","1249.62246570109","1304.30318251704","1383.46721123906","1457.54957062376","1532.99751200899","1608.39092538416","1721.24425058974","1798.3549410209","1897.78155793478","2001.62830395377","2176.14930192408","2349.62507824316","2593.43837539233","2633.39531017415","2582.94367329308","3099.30608193814","3331.98021747011","3567.99293874045","",
"Nauru","NRU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4390.34146405446","4551.45954777384","4984.0166274152","3942.47915570787","4887.97787765215","5347.04195105531","5970.73836542033","6670.33905034268","7407.28656213926","9351.51357188832","11004.9066676798","10956.4025906936","10960.8509787316","10666.9386144861","11750.0116852497","12095.2970213263","",
"New Zealand","NZL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14859.2763985978","14564.5479012309","14916.9207361985","15960.8876878391","17093.6204005001","17908.7792493487","18463.7814054136","19136.9137603884","19340.8943274184","20579.365916514","21514.4775494886","22496.7539260252","23306.2795376277","23961.418766871","25080.0399478","25677.4190803252","27762.1565965643","29383.8138552966","29862.732413835","30696.6085603908","31260.8529725315","32743.9007511678","32996.3454112092","36231.1004613438","37220.8201534216","37354.0363573495","39803.5887605272","42101.3958694149","44117.3680618532","44814.3115073316","",
"OECD members","OED","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16578.7350616455","17210.7165391121","17841.0468474699","18326.4978171815","19143.2466384171","19916.7127153407","20795.2123851225","21761.3226945829","22344.9532015769","23216.7408811298","24649.3370081267","25412.3799230382","26212.1280685116","26970.6400838978","28400.6457161701","29746.2759296238","31705.2582361031","33243.6649631611","34098.3984141259","33214.3230435491","34462.163643407","35884.550918572","36860.2919063617","38160.7991373901","39297.7156940586","40416.2537933741","41765.7711196253","43457.6365706028","45873.6149197491","47208.805448123","",
